File:C:\ABEDATA\nakamura\20250308_NK84_MSC30SS(70%)_13.9_3.61_90_5_2_3ÅQïWèÄån0225_25-03-08_14-11-58_077.CSV
Weight,0.003654 g
Mode,Time(HH:MM:SS),Voltage(V),Capacity(mAh/g),dV(V),dQ(mAh/g),dQ/dV,
DIS,3:59:20.20,1.809,665.907,0.001,5.564,8902.369
DIS,4:01:20.20,1.810,671.472,0.001,5.564,8904.067
DIS,4:03:20.20,1.810,677.036,,,
DIS,4:05:20.20,1.810,682.601,,,
DIS,4:07:20.20,1.811,688.166,0.001,5.565,8903.281
DIS,4:09:20.20,1.811,693.730,,,
DIS,4:11:20.20,1.811,699.295,,,
DIS,4:13:20.20,1.811,704.860,0.001,5.565,8904.193
DIS,4:15:20.20,1.811,710.425,,,
DIS,4:17:20.20,1.812,715.990,0.001,5.565,8903.281
DIS,4:19:20.20,1.812,721.554,,,
DIS,4:21:20.20,1.812,727.118,,,
DIS,4:23:20.20,1.813,732.682,0.001,5.565,8903.281
DIS,4:25:20.20,1.813,738.247,,,
DIS,4:27:20.20,1.813,743.811,,,
DIS,4:29:20.20,1.813,749.375,0.001,5.565,8903.281
DIS,4:31:20.20,1.813,754.939,-0.001,5.564,-8902.369
DIS,4:33:20.20,1.813,760.504,,,
DIS,4:35:20.20,1.812,766.068,-0.001,5.565,-8903.281
DIS,4:37:20.20,1.812,771.632,,,
DIS,4:39:20.20,1.813,777.196,0.001,5.564,8902.369
DIS,4:41:20.20,1.813,782.761,,,
DIS,4:43:20.20,1.813,788.325,,,
DIS,4:45:20.20,1.813,793.889,0.001,5.564,8902.369
DIS,4:47:20.20,1.813,799.453,,,
DIS,4:49:20.20,1.813,805.017,,,
DIS,4:51:20.20,1.814,810.581,0.001,5.564,8902.369
DIS,4:53:20.20,1.814,816.146,,,
DIS,4:55:20.20,1.814,821.711,,,
DIS,4:57:20.20,1.814,827.276,,,
DIS,4:59:20.20,1.814,832.840,,,
DIS,5:01:20.20,1.814,838.405,0.001,5.565,8903.281
DIS,5:03:20.20,1.814,843.969,,,
DIS,5:05:20.20,1.814,849.534,-0.001,5.565,-8904.193
DIS,5:07:20.20,1.813,855.100,-0.001,5.565,-8904.193
DIS,5:09:20.20,1.813,860.665,,,
DIS,5:11:20.20,1.813,866.230,,,
DIS,5:13:20.20,1.813,871.795,,,
DIS,5:15:20.20,1.813,877.360,,,
DIS,5:17:20.20,1.814,882.924,0.001,5.565,8903.281
DIS,5:19:20.20,1.814,888.489,,,
DIS,5:21:20.20,1.814,894.054,,,
DIS,5:23:20.20,1.814,899.618,0.001,5.565,8903.281
DIS,5:25:20.20,1.814,905.183,-0.001,5.565,-8903.281
DIS,5:27:20.20,1.814,910.747,,,
DIS,5:29:20.20,1.814,916.312,,,
DIS,5:31:20.20,1.813,921.876,-0.001,5.565,-8903.281
DIS,5:33:20.20,1.813,927.440,,,
DIS,5:35:20.20,1.813,933.006,-0.001,5.565,-8904.193
DIS,5:37:20.20,1.813,938.571,0.001,5.565,8904.193
DIS,5:39:20.20,1.813,944.135,-0.001,5.564,-8902.369
DIS,5:41:20.20,1.813,949.699,,,
DIS,5:43:20.20,1.813,955.264,0.001,5.565,8904.193
DIS,5:45:20.20,1.813,960.829,,,
DIS,5:47:20.20,1.813,966.394,-0.001,5.565,-8903.281
DIS,5:49:20.20,1.813,971.960,,,
DIS,5:51:20.20,1.813,977.525,,,
DIS,5:53:20.20,1.813,983.090,,,
DIS,5:55:20.20,1.813,988.655,,,
DIS,5:57:20.20,1.813,994.219,0.001,5.564,8902.369
DIS,5:59:20.20,1.813,999.783,-0.001,5.564,-8901.457
DIS,6:01:20.20,1.813,1005.347,,,
DIS,6:03:20.20,1.813,1010.912,,,
DIS,6:05:20.20,1.813,1016.478,,,
DIS,6:07:20.20,1.813,1022.042,,,
DIS,6:09:20.20,1.812,1027.607,-0.001,5.565,-8903.281
DIS,6:11:20.20,1.811,1033.172,-0.001,5.565,-8903.281
DIS,6:13:20.20,1.811,1038.736,-0.001,5.564,-8902.369
DIS,6:15:20.20,1.811,1044.300,,,
DIS,6:17:20.20,1.810,1049.865,-0.001,5.565,-8904.193
DIS,6:19:20.20,1.810,1055.430,,,
DIS,6:21:20.20,1.810,1060.996,,,
DIS,6:23:20.20,1.810,1066.560,,,
DIS,6:25:20.20,1.809,1072.125,-0.001,5.565,-8904.980
DIS,6:27:20.20,1.809,1077.690,,,
DIS,6:29:20.20,1.809,1083.255,,,
DIS,6:31:20.20,1.809,1088.819,-0.001,5.564,-8902.369
DIS,6:33:20.20,1.809,1094.383,,,
DIS,6:35:20.20,1.809,1099.947,,,
DIS,6:37:20.20,1.808,1105.513,-0.001,5.566,-8905.106
DIS,6:39:20.20,1.808,1111.078,,,
DIS,6:41:20.20,1.808,1116.643,,,
DIS,6:43:20.20,1.808,1122.208,-0.001,5.565,-8903.281
DIS,6:45:20.20,1.808,1127.772,,,
DIS,6:47:20.20,1.808,1133.337,,,
DIS,6:49:20.20,1.807,1138.902,-0.001,5.565,-8904.193
DIS,6:51:20.20,1.806,1144.468,-0.001,5.565,-8904.193
DIS,6:53:20.20,1.805,1150.032,-0.001,5.565,-4451.641
DIS,6:55:20.20,1.804,1155.596,-0.001,5.564,-8904.067
DIS,6:57:20.20,1.804,1161.160,,,
DIS,6:59:20.20,1.804,1166.725,,,
DIS,7:01:20.20,1.804,1172.289,-0.001,5.565,-8903.281
DIS,7:03:20.20,1.804,1177.854,,,
DIS,7:05:20.20,1.803,1183.418,-0.001,5.564,-8902.369
DIS,7:07:20.20,1.803,1188.983,,,
DIS,7:09:20.20,1.803,1194.548,-0.001,5.565,-8904.193
DIS,7:11:20.20,1.802,1200.113,-0.001,5.565,-8904.193
DIS,7:13:20.20,1.801,1205.678,-0.001,5.565,-4451.641
DIS,7:15:20.20,1.800,1211.243,-0.001,5.565,-8904.193
DIS,7:17:20.20,1.799,1216.808,-0.001,5.565,-8905.892
DIS,7:19:20.20,1.799,1222.373,-0.001,5.565,-8903.281
DIS,7:21:20.20,1.798,1227.938,-0.001,5.565,-8903.281
DIS,7:23:20.20,1.798,1233.502,,,
DIS,7:25:20.20,1.798,1239.066,-0.001,5.564,-8902.369
DIS,7:27:20.20,1.797,1244.631,-0.001,5.564,-8902.369
DIS,7:29:20.20,1.796,1250.195,-0.001,5.565,-8903.281
DIS,7:31:20.20,1.796,1255.760,-0.001,5.565,-8903.281
DIS,7:33:20.20,1.795,1261.325,-0.001,5.565,-8903.281
DIS,7:35:20.20,1.794,1266.889,-0.001,5.565,-8903.281
DIS,7:37:20.20,1.793,1272.454,-0.001,5.565,-4452.065
DIS,7:39:20.20,1.792,1278.019,-0.001,5.565,-4451.641
DIS,7:41:20.20,1.791,1283.583,-0.001,5.564,-8902.369
DIS,7:43:20.20,1.791,1289.147,-0.001,5.564,-8902.369
DIS,7:45:20.20,1.790,1294.712,-0.001,5.565,-8903.281
DIS,7:47:20.20,1.789,1300.276,-0.001,5.565,-8903.281
DIS,7:49:20.20,1.788,1305.841,-0.001,5.565,-4452.521
DIS,7:51:20.20,1.788,1311.406,-0.001,5.565,-8903.281
DIS,7:53:20.20,1.787,1316.971,-0.001,5.565,-8903.281
DIS,7:55:20.20,1.786,1322.535,-0.001,5.565,-8903.281
DIS,7:57:20.20,1.785,1328.099,-0.001,5.564,-4450.728
DIS,7:59:20.20,1.784,1333.663,-0.001,5.564,-8901.457
DIS,8:01:20.20,1.783,1339.227,-0.001,5.565,-4452.065
DIS,8:03:20.20,1.783,1344.792,-0.001,5.565,-8904.193
DIS,8:05:20.20,1.781,1350.358,-0.001,5.565,-4452.097
DIS,8:07:20.20,1.780,1355.923,-0.001,5.565,-4452.097
DIS,8:09:20.20,1.779,1361.488,-0.001,5.565,-8903.281
DIS,8:11:20.20,1.778,1367.052,-0.001,5.565,-4452.065
DIS,8:13:20.20,1.776,1372.617,-0.002,5.565,-2967.760
DIS,8:15:20.20,1.775,1378.181,-0.001,5.564,-4451.185
DIS,8:17:20.20,1.773,1383.745,-0.002,5.564,-2967.645
DIS,8:19:20.20,1.772,1389.310,-0.001,5.565,-4451.641
DIS,8:21:20.20,1.771,1394.875,-0.001,5.565,-4452.097
DIS,8:23:20.20,1.769,1400.440,-0.002,5.565,-2967.760
DIS,8:25:20.20,1.768,1406.004,-0.001,5.564,-4451.609
DIS,8:27:20.20,1.766,1411.569,-0.001,5.565,-4452.097
DIS,8:29:20.20,1.764,1417.135,-0.002,5.566,-2968.369
DIS,8:31:20.20,1.763,1422.700,-0.001,5.565,-4451.641
DIS,8:33:20.20,1.761,1428.263,-0.002,5.564,-2967.341
DIS,8:35:20.20,1.759,1433.828,-0.002,5.565,-2967.760
DIS,8:37:20.20,1.758,1439.393,-0.001,5.565,-4452.097
DIS,8:39:20.20,1.756,1444.958,-0.002,5.565,-2967.949
DIS,8:41:20.20,1.754,1450.523,-0.002,5.565,-2967.760
DIS,8:43:20.20,1.753,1456.088,-0.002,5.565,-2968.253
DIS,8:45:20.20,1.750,1461.654,-0.003,5.566,-2226.276
DIS,8:47:20.20,1.748,1467.219,-0.002,5.565,-2968.064
DIS,8:49:20.20,1.746,1472.783,-0.002,5.564,-2967.645
DIS,8:51:20.20,1.744,1478.346,-0.003,5.564,-2225.364
DIS,8:53:20.20,1.741,1483.911,-0.003,5.564,-1780.542
DIS,8:55:20.20,1.738,1489.475,-0.003,5.565,-2225.820
DIS,8:57:20.20,1.735,1495.040,-0.003,5.565,-1780.724
DIS,8:59:20.20,1.733,1500.605,-0.003,5.565,-2225.820
DIS,9:01:20.20,1.729,1506.169,-0.003,5.565,-1780.724
DIS,9:03:20.20,1.727,1511.733,-0.003,5.564,-2225.592
DIS,9:05:20.20,1.724,1517.298,-0.003,5.564,-1780.542
DIS,9:07:20.20,1.721,1522.862,-0.003,5.565,-1780.724
DIS,9:09:20.20,1.718,1528.427,-0.003,5.565,-1780.839
DIS,9:11:20.20,1.714,1533.993,-0.004,5.565,-1484.079
DIS,9:13:20.20,1.711,1539.557,-0.003,5.564,-1780.542
DIS,9:15:20.20,1.707,1545.121,-0.004,5.565,-1483.880
DIS,9:17:20.20,1.703,1550.687,-0.004,5.565,-1484.079
DIS,9:19:20.20,1.698,1556.251,-0.005,5.565,-1112.937
DIS,9:21:20.20,1.694,1561.816,-0.004,5.565,-1271.932
DIS,9:23:20.20,1.689,1567.381,-0.004,5.565,-1271.932
DIS,9:25:20.20,1.685,1572.945,-0.004,5.565,-1271.897
DIS,9:27:20.20,1.680,1578.511,-0.005,5.565,-1113.051
DIS,9:29:20.20,1.676,1584.077,-0.004,5.566,-1272.193
DIS,9:31:20.20,1.670,1589.642,-0.006,5.566,-989.477
DIS,9:33:20.20,1.665,1595.208,-0.005,5.566,-1113.165
DIS,9:35:20.20,1.659,1600.773,-0.006,5.565,-989.376
DIS,9:37:20.20,1.654,1606.337,-0.006,5.564,-989.173
DIS,9:39:20.20,1.648,1611.902,-0.006,5.564,-890.271
DIS,9:41:20.20,1.641,1617.466,-0.006,5.565,-890.345
DIS,9:43:20.20,1.635,1623.032,-0.006,5.565,-890.436
DIS,9:45:20.20,1.628,1628.597,-0.007,5.565,-742.040
DIS,9:47:20.20,1.620,1634.161,-0.008,5.564,-741.876
DIS,9:49:20.20,1.612,1639.725,-0.008,5.564,-684.818
DIS,9:51:20.20,1.603,1645.289,-0.009,5.564,-635.892
DIS,9:53:20.20,1.594,1650.853,-0.009,5.564,-635.901
DIS,9:55:20.20,1.584,1656.417,-0.010,5.564,-556.411
DIS,9:57:13.70,1.574,1661.679,-0.011,5.262,-495.264
DIS,9:59:04.00,1.563,1666.794,-0.011,5.114,-481.350
DIS,10:00:49.70,1.553,1671.695,-0.011,4.901,-461.275
DIS,10:02:31.30,1.542,1676.406,-0.011,4.711,-443.383
DIS,10:04:06.50,1.531,1680.820,-0.011,4.414,-415.453
DIS,10:05:40.20,1.521,1685.165,-0.011,4.345,-408.907
DIS,10:07:07.40,1.510,1689.208,-0.011,4.043,-380.541
DIS,10:08:32.30,1.499,1693.145,-0.011,3.937,-370.504
DIS,10:09:53.00,1.489,1696.886,-0.011,3.742,-352.175
